entidad|id_entidad|id_registro|tipo_registro|tipo_acceso|id_search|word_key|id_link|link|tramite|ministerio|time_update
Ministerio de Transportes y Comunicaciones (MTC)|10072|1455|F|B|1|tra%20mtc|22|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10072&id_registro=1455&tipo_registro=F&tipo_acceso=B|Certificado Catastral|Certificado CatastralMunicipalidad Distrital de Puente Piedra (MDPP)|2019-09-14 12:28:14.008062
Ministerio de Transportes y Comunicaciones (MTC)|131|1540|F|B|1|tra%20mtc|23|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=131&id_registro=1540&tipo_registro=F&tipo_acceso=B|CONSTANCIA DE ENCONTRARSE INSCRITO COMO CONCILIADOR EXTRAJUDICIAL Y HÁBIL PARA EL EJERCICIO DE LA FUNCIÓN CONCILIADORA|CONSTANCIA DE ENCONTRARSE INSCRITO COMO CONCILIADOR EXTRAJUDICIAL Y HÁBIL PARA EL EJERCICIO DE LA FUNCIÓN CONCILIADORAMinisterio de Justicia y Derechos Humanos (MINJUS)|2019-09-14 12:28:14.010074
Ministerio de Transportes y Comunicaciones (MTC)|13658|2136|F|B|1|tra%20mtc|24|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13658&id_registro=2136&tipo_registro=F&tipo_acceso=B|Declaración Jurada|Declaración JuradaOrganismo de Supervisión de los Recursos Forestales y de Fauna Silvestre (OSINFOR)|2019-09-14 12:28:14.012061
Ministerio de Transportes y Comunicaciones (MTC)|13658|2139|F|B|1|tra%20mtc|25|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13658&id_registro=2139&tipo_registro=F&tipo_acceso=B|Declaración Jurada|Declaración JuradaOrganismo de Supervisión de los Recursos Forestales y de Fauna Silvestre (OSINFOR)|2019-09-14 12:28:14.013048
Ministerio de Transportes y Comunicaciones (MTC)|10813|1364|F|B|1|tra%20mtc|26|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10813&id_registro=1364&tipo_registro=F&tipo_acceso=B|DECLARACION JURADA DE DOMICILIO DE CADA UNO DE LOS CONTRAYENTES.|DECLARACION JURADA DE DOMICILIO DE CADA UNO DE LOS CONTRAYENTES.Municipalidad Distrital de Llacanora (MDLL)|2019-09-14 12:28:14.014045
Ministerio de Transportes y Comunicaciones (MTC)|13442|463|F|B|1|tra%20mtc|27|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13442&id_registro=463&tipo_registro=F&tipo_acceso=B|DECLARACION JURADA DE NOTARIOS DE TRANSFERENCIA DE VEHICULOS|DECLARACION JURADA DE NOTARIOS DE TRANSFERENCIA DE VEHICULOSServicio de Administración Tributaria de Chiclayo (SATCH)|2019-09-14 12:28:14.015043
Ministerio de Transportes y Comunicaciones (MTC)|13442|450|F|B|1|tra%20mtc|28|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13442&id_registro=450&tipo_registro=F&tipo_acceso=B|DECLARACIÓN JURADA DE NOTARIOS DE TRANSFERENCIAS DE PREDIOS|DECLARACIÓN JURADA DE NOTARIOS DE TRANSFERENCIAS DE PREDIOSServicio de Administración Tributaria de Chiclayo (SATCH)|2019-09-14 12:28:14.016040
Ministerio de Transportes y Comunicaciones (MTC)|13442|451|F|B|1|tra%20mtc|29|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13442&id_registro=451&tipo_registro=F&tipo_acceso=B|DECLARACIÓN JURADA DE NOTARIOS DE TRANSFERENCIAS DE VEHICULOS|DECLARACIÓN JURADA DE NOTARIOS DE TRANSFERENCIAS DE VEHICULOSServicio de Administración Tributaria de Chiclayo (SATCH)|2019-09-14 12:28:14.017037
Ministerio de Transportes y Comunicaciones (MTC)|10|683|F|B|1|tra%20mtc|30|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10&id_registro=683&tipo_registro=F&tipo_acceso=B|Denuncias sobre Transgresiones a la normativa sobre Contrataciones del Estado|Denuncias sobre Transgresiones a la normativa sobre Contrataciones del EstadoOrganismo Supervisor de las Contrataciones del Estado (OSCE)|2019-09-14 12:28:14.019031
Ministerio de Transportes y Comunicaciones (MTC)|141|1593|F|B|1|tra%20mtc|31|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=1593&tipo_registro=F&tipo_acceso=B|DESIGNACION DE DELEGADOS DE LOS TRABAJADORES|DESIGNACION DE DELEGADOS DE LOS TRABAJADORESMinisterio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:14.021027
Ministerio de Transportes y Comunicaciones (MTC)|14303|1903|F|B|2|tra%20mtc|2|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=14303&id_registro=1903&tipo_registro=F&tipo_acceso=B|Embarcaciones de Moluscos Bivalvos|Embarcaciones de Moluscos BivalvosORGANISMO NACIONAL DE SANIDAD PESQUERA (SANIPES)|2019-09-14 12:28:18.386067
Ministerio de Transportes y Comunicaciones (MTC)|132|35|F|B|2|tra%20mtc|3|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=132&id_registro=35&tipo_registro=F&tipo_acceso=B|F-006 (INSCRIPCION DE HIJO DE PERUANOS NACIDOS EN EL EXTRANJERO...)|F-006 (INSCRIPCION DE HIJO DE PERUANOS NACIDOS EN EL EXTRANJERO...)Ministerio del Interior (MININTER)|2019-09-14 12:28:18.387061
Ministerio de Transportes y Comunicaciones (MTC)|132|32|F|B|2|tra%20mtc|4|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=132&id_registro=32&tipo_registro=F&tipo_acceso=B|F-007-A (INSCRIPCION EN EL REGISTRO CENTRAL DE EXTRANJERIA...)|F-007-A (INSCRIPCION EN EL REGISTRO CENTRAL DE EXTRANJERIA...)Ministerio del Interior (MININTER)|2019-09-14 12:28:18.388059
Ministerio de Transportes y Comunicaciones (MTC)|12175|1030|F|B|2|tra%20mtc|5|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12175&id_registro=1030&tipo_registro=F&tipo_acceso=B|FICHA CATASTRAL|FICHA CATASTRALMunicipalidad Provincial de Paita (MP-PAITA)|2019-09-14 12:28:18.389054
Ministerio de Transportes y Comunicaciones (MTC)|10072|1454|F|B|2|tra%20mtc|6|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10072&id_registro=1454&tipo_registro=F&tipo_acceso=B|Ficha Unica Catastral|Ficha Unica CatastralMunicipalidad Distrital de Puente Piedra (MDPP)|2019-09-14 12:28:18.391051
Ministerio de Transportes y Comunicaciones (MTC)|11422|1733|F|B|2|tra%20mtc|7|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11422&id_registro=1733&tipo_registro=F&tipo_acceso=B|FORMATO 1000 - FORMATO DE TRAMITEINTERNO - FAP|FORMATO 1000 - FORMATO DE TRAMITEINTERNO - FAPMunicipalidad Provincial de Ferreñafe (MPFERREÑAFE)|2019-09-14 12:28:18.394085
Ministerio de Transportes y Comunicaciones (MTC)|11422|1734|F|B|2|tra%20mtc|8|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11422&id_registro=1734&tipo_registro=F&tipo_acceso=B|FORMATO 1100 - Formato Silencio Administrativo|FORMATO 1100 - Formato Silencio AdministrativoMunicipalidad Provincial de Ferreñafe (MPFERREÑAFE)|2019-09-14 12:28:18.396077
Ministerio de Transportes y Comunicaciones (MTC)|141|1297|F|B|2|tra%20mtc|9|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=1297&tipo_registro=F&tipo_acceso=B|FORMATO 119|FORMATO 119Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.400078
Ministerio de Transportes y Comunicaciones (MTC)|141|713|F|B|2|tra%20mtc|10|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=713&tipo_registro=F&tipo_acceso=B|FORMATO 17|FORMATO 17Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.401055
Ministerio de Transportes y Comunicaciones (MTC)|11422|1742|F|B|2|tra%20mtc|11|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11422&id_registro=1742&tipo_registro=F&tipo_acceso=B|FORMATO 2600 - Declaración Jurada de no Incluir Actos que Atenten principalmente contra los menores de Edad|FORMATO 2600 - Declaración Jurada de no Incluir Actos que Atenten principalmente contra los menores de EdadMunicipalidad Provincial de Ferreñafe (MPFERREÑAFE)|2019-09-14 12:28:18.403052
Ministerio de Transportes y Comunicaciones (MTC)|141|720|F|B|2|tra%20mtc|12|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=720&tipo_registro=F&tipo_acceso=B|FORMATO 30|FORMATO 30Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.405047
Ministerio de Transportes y Comunicaciones (MTC)|141|724|F|B|2|tra%20mtc|13|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=724&tipo_registro=F&tipo_acceso=B|FORMATO 37|FORMATO 37Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.406009
Ministerio de Transportes y Comunicaciones (MTC)|141|725|F|B|2|tra%20mtc|14|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=725&tipo_registro=F&tipo_acceso=B|FORMATO 38|FORMATO 38Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.409003
Ministerio de Transportes y Comunicaciones (MTC)|183|75|F|B|2|tra%20mtc|15|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=183&id_registro=75&tipo_registro=F&tipo_acceso=B|Formato 4 (INFORMES SEMESTRALES)|Formato 4 (INFORMES SEMESTRALES)Superintendencia Nacional de los Registros Públicos (SUNARP)|2019-09-14 12:28:18.411994
Ministerio de Transportes y Comunicaciones (MTC)|91|93|F|B|2|tra%20mtc|16|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=91&id_registro=93&tipo_registro=F&tipo_acceso=B|FORMATO 4 (INSCRIPCION Y CERTIFICACION DE FUNCIONAMIENTO DE PLANTA DE TRATAMIENTO CUARENTENARIO ...)|FORMATO 4 (INSCRIPCION Y CERTIFICACION DE FUNCIONAMIENTO DE PLANTA DE TRATAMIENTO CUARENTENARIO ...)Servicio Nacional de Sanidad Agraria del Perú (SENASA)|2019-09-14 12:28:18.414999
Ministerio de Transportes y Comunicaciones (MTC)|11422|1773|F|B|2|tra%20mtc|17|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11422&id_registro=1773&tipo_registro=F&tipo_acceso=B|FORMATO 4150-SOLICITUD DE REPOSICION DE PARTIDA O ACTA REGISTRAL CON PARTICIPACION DEL CIUDADANO|FORMATO 4150-SOLICITUD DE REPOSICION DE PARTIDA O ACTA REGISTRAL CON PARTICIPACION DEL CIUDADANOMunicipalidad Provincial de Ferreñafe (MPFERREÑAFE)|2019-09-14 12:28:18.417978
Ministerio de Transportes y Comunicaciones (MTC)|14300|1696|F|B|2|tra%20mtc|18|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=14300&id_registro=1696&tipo_registro=F&tipo_acceso=B|Formato 4207 - Tramite interno para licencia de funcionamiento|Formato 4207 - Tramite interno para licencia de funcionamientoCENTRO DE GESTIÓN TRIBUTARIA (CGT)|2019-09-14 12:28:18.418975
Ministerio de Transportes y Comunicaciones (MTC)|11422|1751|F|B|2|tra%20mtc|19|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11422&id_registro=1751&tipo_registro=F&tipo_acceso=B|FORMATO 4250 - DECLARACION JURADA DE PREEXISTENCIA DE INSCRIPCION REGISTRAL DE|FORMATO 4250 - DECLARACION JURADA DE PREEXISTENCIA DE INSCRIPCION REGISTRAL DEMunicipalidad Provincial de Ferreñafe (MPFERREÑAFE)|2019-09-14 12:28:18.419973
Ministerio de Transportes y Comunicaciones (MTC)|11422|1752|F|B|2|tra%20mtc|20|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11422&id_registro=1752&tipo_registro=F&tipo_acceso=B|FORMATO 4300 - DECLARACION JURADA DE PREEXISTENCIA DE INSCRIPCION REGISTRAL DE|FORMATO 4300 - DECLARACION JURADA DE PREEXISTENCIA DE INSCRIPCION REGISTRAL DEMunicipalidad Provincial de Ferreñafe (MPFERREÑAFE)|2019-09-14 12:28:18.420970
Ministerio de Transportes y Comunicaciones (MTC)|11422|1753|F|B|2|tra%20mtc|21|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11422&id_registro=1753&tipo_registro=F&tipo_acceso=B|FORMATO 4350 - DECLARACION JURADA DE PREEXISTENCIA DE INSCRIPCION REGISTRAL DE|FORMATO 4350 - DECLARACION JURADA DE PREEXISTENCIA DE INSCRIPCION REGISTRAL DEMunicipalidad Provincial de Ferreñafe (MPFERREÑAFE)|2019-09-14 12:28:18.422965
Ministerio de Transportes y Comunicaciones (MTC)|11422|1772|F|B|2|tra%20mtc|22|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11422&id_registro=1772&tipo_registro=F&tipo_acceso=B|FORMATO 4400 - DECLARACIONJ URADA DE TESTIGOS SOBRE PRE EXISTENCIA DE INSCRIPCION REGISTRAL DE NACIMIENTO - LEY 29312|FORMATO 4400 - DECLARACIONJ URADA DE TESTIGOS SOBRE PRE EXISTENCIA DE INSCRIPCION REGISTRAL DE NACIMIENTO - LEY 29312Municipalidad Provincial de Ferreñafe (MPFERREÑAFE)|2019-09-14 12:28:18.425962
Ministerio de Transportes y Comunicaciones (MTC)|11422|1755|F|B|2|tra%20mtc|23|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11422&id_registro=1755&tipo_registro=F&tipo_acceso=B|FORMATO 4450 DECLARACION JURADA DE TESTIGOS SOBRE PREEXISTENCIA DE INSCRIPCION REGISTRAL DE MATRIMONIO LEY 29312|FORMATO 4450 DECLARACION JURADA DE TESTIGOS SOBRE PREEXISTENCIA DE INSCRIPCION REGISTRAL DE MATRIMONIO LEY 29312Municipalidad Provincial de Ferreñafe (MPFERREÑAFE)|2019-09-14 12:28:18.428949
Ministerio de Transportes y Comunicaciones (MTC)|11422|1756|F|B|2|tra%20mtc|24|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11422&id_registro=1756&tipo_registro=F&tipo_acceso=B|FORMATO 4500 - DECLARACION JURADA DE TESTIGOS SOBRE PREEXISTENCIA DE INSCRIPCION REGISTRAL DE DEFUNCION - LEY 29312|FORMATO 4500 - DECLARACION JURADA DE TESTIGOS SOBRE PREEXISTENCIA DE INSCRIPCION REGISTRAL DE DEFUNCION - LEY 29312Municipalidad Provincial de Ferreñafe (MPFERREÑAFE)|2019-09-14 12:28:18.432946
Ministerio de Transportes y Comunicaciones (MTC)|141|728|F|B|2|tra%20mtc|25|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=728&tipo_registro=F&tipo_acceso=B|FORMATO 53|FORMATO 53Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.434935
Ministerio de Transportes y Comunicaciones (MTC)|141|729|F|B|2|tra%20mtc|26|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=729&tipo_registro=F&tipo_acceso=B|FORMATO 55|FORMATO 55Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.436937
Ministerio de Transportes y Comunicaciones (MTC)|141|731|F|B|2|tra%20mtc|27|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=731&tipo_registro=F&tipo_acceso=B|FORMATO 61|FORMATO 61Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.437926
Ministerio de Transportes y Comunicaciones (MTC)|141|740|F|B|2|tra%20mtc|28|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=740&tipo_registro=F&tipo_acceso=B|FORMATO 83|FORMATO 83Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.439920
Ministerio de Transportes y Comunicaciones (MTC)|141|741|F|B|2|tra%20mtc|29|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=741&tipo_registro=F&tipo_acceso=B|FORMATO 84|FORMATO 84Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.443910
Ministerio de Transportes y Comunicaciones (MTC)|141|743|F|B|2|tra%20mtc|30|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=743&tipo_registro=F&tipo_acceso=B|FORMATO 86|FORMATO 86Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.445902
Ministerio de Transportes y Comunicaciones (MTC)|141|744|F|B|2|tra%20mtc|31|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=141&id_registro=744&tipo_registro=F&tipo_acceso=B|FORMATO 87|FORMATO 87Ministerio de Trabajo y Promoción del Empleo (MTPE)|2019-09-14 12:28:18.448899
Ministerio de Transportes y Comunicaciones (MTC)|11891|1798|F|B|3|tra%20mtc|2|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11891&id_registro=1798&tipo_registro=F&tipo_acceso=B|FORMATO DE DECLARACION JURADA DE NO INCLUIR ACTOS QUE ATENTEN PRINCIPALMENTE CONTRA LOS MENORES DE EDAD|FORMATO DE DECLARACION JURADA DE NO INCLUIR ACTOS QUE ATENTEN PRINCIPALMENTE CONTRA LOS MENORES DE EDADMunicipalidad Provincial de San Miguel (MPSM)|2019-09-14 12:28:21.708595
Ministerio de Transportes y Comunicaciones (MTC)|10142|388|F|B|3|tra%20mtc|3|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10142&id_registro=388&tipo_registro=F&tipo_acceso=B|FORMATO DE SOLICITUD DE ACCESO A LA INFORMACIÓN|FORMATO DE SOLICITUD DE ACCESO A LA INFORMACIÓNGobierno Regional de Huancavelica (GR-HUANCAVELICA)|2019-09-14 12:28:21.709593
Ministerio de Transportes y Comunicaciones (MTC)|10011|339|F|B|3|tra%20mtc|4|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10011&id_registro=339&tipo_registro=F&tipo_acceso=B|Formato de Solicitud de la Unidad Administrativa de Personal|Formato de Solicitud de la Unidad Administrativa de PersonalMinisterio de Defensa (MINDEF)|2019-09-14 12:28:21.711588
Ministerio de Transportes y Comunicaciones (MTC)|11891|1805|F|B|3|tra%20mtc|5|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11891&id_registro=1805&tipo_registro=F&tipo_acceso=B|FORMATO DE SOLICITUD DE REPOSICIÓN DE PARTIDA O ACTA REGISTRAL CON PARTICIPACIÓN DEL CIUDADANO|FORMATO DE SOLICITUD DE REPOSICIÓN DE PARTIDA O ACTA REGISTRAL CON PARTICIPACIÓN DEL CIUDADANOMunicipalidad Provincial de San Miguel (MPSM)|2019-09-14 12:28:21.712587
Ministerio de Transportes y Comunicaciones (MTC)|5|702|F|B|3|tra%20mtc|6|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=5&id_registro=702&tipo_registro=F&tipo_acceso=B|Formato de transparencia|Formato de transparenciaOrganismo Supervisor de la Inversión en Energía y Minería (OSINERGMIN)|2019-09-14 12:28:21.714581
Ministerio de Transportes y Comunicaciones (MTC)|10449|334|F|B|3|tra%20mtc|7|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10449&id_registro=334&tipo_registro=F&tipo_acceso=B|FORMATO PARA SOLICITAR INFORMACION DESEADA DE LA UNA - PUNO|FORMATO PARA SOLICITAR INFORMACION DESEADA DE LA UNA - PUNOUniversidad Nacional del Altiplano (UNAP)|2019-09-14 12:28:21.716591
Ministerio de Transportes y Comunicaciones (MTC)|11891|1790|F|B|3|tra%20mtc|8|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11891&id_registro=1790&tipo_registro=F&tipo_acceso=B|FORMATO SILENCIO ADMINISTRATIVO|FORMATO SILENCIO ADMINISTRATIVOMunicipalidad Provincial de San Miguel (MPSM)|2019-09-14 12:28:21.718574
Ministerio de Transportes y Comunicaciones (MTC)|11888|1370|F|B|3|tra%20mtc|9|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11888&id_registro=1370&tipo_registro=F&tipo_acceso=B|FORMATO UNICO DE TRAMITACION|FORMATO UNICO DE TRAMITACIONMunicipalidad Provincial de Jaén (MPJ)|2019-09-14 12:28:21.719567
Ministerio de Transportes y Comunicaciones (MTC)|115|814|F|B|3|tra%20mtc|10|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=115&id_registro=814&tipo_registro=F&tipo_acceso=B|FORMATO UNICO DE TRAMITE|FORMATO UNICO DE TRAMITEPatronato del Parque de Las Leyendas - Felipe Benavides Barreda (PATPAL - FBB)|2019-09-14 12:28:21.720564
Ministerio de Transportes y Comunicaciones (MTC)|13777|1999|F|B|3|tra%20mtc|11|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13777&id_registro=1999&tipo_registro=F&tipo_acceso=B|FORMATO UNICO DE TRAMITE|FORMATO UNICO DE TRAMITEUNIDAD DE GESTION EDUCATIVA LOCAL - GRAN CHIMU (UGEL GRAN CHIMU)|2019-09-14 12:28:21.721561
Ministerio de Transportes y Comunicaciones (MTC)|11891|1789|F|B|3|tra%20mtc|12|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11891&id_registro=1789&tipo_registro=F&tipo_acceso=B|FORMATO UNICO DE TRAMITE-FUT|FORMATO UNICO DE TRAMITE-FUTMunicipalidad Provincial de San Miguel (MPSM)|2019-09-14 12:28:21.722558
Ministerio de Transportes y Comunicaciones (MTC)|10813|1322|F|B|3|tra%20mtc|13|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10813&id_registro=1322&tipo_registro=F&tipo_acceso=B|FORMATO UNICO DE TRAMITES|FORMATO UNICO DE TRAMITESMunicipalidad Distrital de Llacanora (MDLL)|2019-09-14 12:28:21.723555
Ministerio de Transportes y Comunicaciones (MTC)|12822|284|F|B|3|tra%20mtc|14|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12822&id_registro=284&tipo_registro=F&tipo_acceso=B|FORMULARIO 003/TC.|FORMULARIO 003/TC.Gerencia Regional de Transportes y Comunicaciones de La Libertad (GRTCLL)|2019-09-14 12:28:21.724553
Ministerio de Transportes y Comunicaciones (MTC)|12822|285|F|B|3|tra%20mtc|15|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12822&id_registro=285&tipo_registro=F&tipo_acceso=B|FORMULARIO 004/TC|FORMULARIO 004/TCGerencia Regional de Transportes y Comunicaciones de La Libertad (GRTCLL)|2019-09-14 12:28:21.725550
Ministerio de Transportes y Comunicaciones (MTC)|11126|294|F|B|3|tra%20mtc|16|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11126&id_registro=294&tipo_registro=F&tipo_acceso=B|Formulario 01 - Registro de Inversión Extranjera|Formulario 01 - Registro de Inversión ExtranjeraAgencia de Promoción de la Inversión Privada (PROINVERSION)|2019-09-14 12:28:21.727547
Ministerio de Transportes y Comunicaciones (MTC)|11126|295|F|B|3|tra%20mtc|17|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11126&id_registro=295&tipo_registro=F&tipo_acceso=B|Formulario 02 - Registro de inversión extranjera a través de colocación de valores|Formulario 02 - Registro de inversión extranjera a través de colocación de valoresAgencia de Promoción de la Inversión Privada (PROINVERSION)|2019-09-14 12:28:21.729546
Ministerio de Transportes y Comunicaciones (MTC)|11126|1375|F|B|3|tra%20mtc|18|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11126&id_registro=1375&tipo_registro=F&tipo_acceso=B|Formulario 03 - Registro de Inversión Extranjera para la Transferencia de Acciones|Formulario 03 - Registro de Inversión Extranjera para la Transferencia de AccionesAgencia de Promoción de la Inversión Privada (PROINVERSION)|2019-09-14 12:28:21.730538
